month,category,monthly_income,prev_month_expense,savings_rate,expense_ratio,safe_spending_limit
9,Food,186399,23497.5,0.8739,0.1261,132084.9
3,Shopping,23473,4218.55,0.8203,0.1797,16516.82
9,Rent,124459,34188.65,0.7253,0.2747,88325.71
6,Food,494996,41899.57,0.9154,0.0846,352765.5
9,Groceries,65457,5289.83,0.9192,0.0808,42759.49
12,Travel,39101,4886.93,0.875,0.125,29331.27
2,Bills,230580,15220.15,0.934,0.066,151482.52
2,Travel,16135,1494.11,0.9074,0.0926,10874.53
7,Bills,19954,1496.73,0.925,0.075,13398.07
11,Entertainment,112863,4866.64,0.9569,0.0431,84316.12
4,Investment,446435,109383.02,0.755,0.245,297574.25
8,Medical,45165,2746.56,0.9392,0.0608,31060.92
10,Shopping,60479,8039.36,0.8671,0.1329,43594.96
9,Food,209274,26050.94,0.8755,0.1245,148309.93
8,Rent,20169,8322.29,0.5874,0.4126,13801.49
9,Bills,85708,8212.77,0.9042,0.0958,61332.34
12,Rent,23574,11746.78,0.5017,0.4983,16123.61
7,Entertainment,486411,37406.78,0.9231,0.0769,343621.66
1,Shopping,278030,28145.15,0.8988,0.1012,195905.51
9,Bills,70473,4080.89,0.9421,0.0579,47630.92
8,Travel,95549,3276.72,0.9657,0.0343,64022.61
7,Food,24343,3951.2,0.8377,0.1623,16717.29
2,Investment,37918,6191.02,0.8367,0.1633,26972.4
2,Food,20587,2532.98,0.877,0.123,13454.25
5,Travel,253951,10060.49,0.9604,0.0396,178839.32
8,Shopping,42950,5035.95,0.8827,0.1173,28913.77
5,Medical,117239,6177.19,0.9473,0.0527,81511.02
1,Entertainment,47292,3801.51,0.9196,0.0804,33845.7
11,Shopping,52963,3719.06,0.9298,0.0702,37795.74
3,Groceries,17111,2038.68,0.8809,0.1191,12230.34
1,Investment,269648,32273.53,0.8803,0.1197,190696.18
9,Travel,17552,3676.24,0.7906,0.2094,11673.03
2,Bills,70603,5612.82,0.9205,0.0795,45998.49
7,Groceries,239547,29141.52,0.8783,0.1217,169987.99
8,Entertainment,158204,3095.25,0.9804,0.0196,105744.16
1,Investment,178233,17264.25,0.9031,0.0969,117571.5
12,Food,374971,20807.12,0.9445,0.0555,255782.96
6,Food,76481,9543.26,0.8752,0.1248,54012.65
6,Rent,93588,27302.13,0.7083,0.2917,64776.52
5,Rent,219868,61410.88,0.7207,0.2793,147317.87
4,Bills,170140,13887.97,0.9184,0.0816,115088.84
4,Rent,240537,63741.72,0.735,0.265,165373.81
4,Shopping,18259,2113.95,0.8842,0.1158,13050.07
4,Investment,60264,16540.44,0.7255,0.2745,41375.17
10,Bills,41769,4208.12,0.8993,0.1007,29851.68
12,Entertainment,246760,9579.93,0.9612,0.0388,176659.08
9,Groceries,16026,1969.65,0.8771,0.1229,11492.89
2,Rent,66402,22150.36,0.6664,0.3336,45279.43
1,Shopping,43383,5218.28,0.8797,0.1203,28571.26
5,Rent,431875,130368.88,0.6981,0.3019,288156.32
8,Shopping,173919,23407.17,0.8654,0.1346,116825.32
5,Rent,98076,27737.12,0.7172,0.2828,64409.27
4,Bills,185533,8466.41,0.9544,0.0456,131748.68
5,Groceries,97006,8740.09,0.9099,0.0901,63668.42
12,Groceries,24749,4377.04,0.8231,0.1769,16918.43
1,Groceries,24976,3156.18,0.8736,0.1264,16628.51
6,Food,391975,56955.14,0.8547,0.1453,272510.1
8,Investment,292126,43247.49,0.852,0.148,197071.41
8,Shopping,132124,8651.48,0.9345,0.0655,90732.66
5,Medical,30225,2255.73,0.9254,0.0746,19901.44
10,Shopping,189873,12372.07,0.9348,0.0652,138935.73
11,Bills,41834,5925.88,0.8583,0.1417,30940.55
1,Travel,26565,1308.46,0.9507,0.0493,18637.39
11,Shopping,150542,19194.95,0.8725,0.1275,105771.7
12,Food,39364,6690.95,0.83,0.17,27757.67
9,Entertainment,16796,1137.75,0.9323,0.0677,11467.42
3,Medical,114454,7822.21,0.9317,0.0683,79271.12
11,Medical,407341,11742.57,0.9712,0.0288,285077.72
5,Food,60468,10517.87,0.8261,0.1739,41300.91
1,Medical,251997,16371.43,0.935,0.065,164824.81
3,Shopping,478602,38421.86,0.9197,0.0803,318668.41
12,Groceries,50103,11365.75,0.7732,0.2268,35337.16
5,Bills,21117,1236.0,0.9415,0.0585,13813.59
12,Travel,323934,35458.18,0.8905,0.1095,225597.05
3,Groceries,142658,15223.25,0.8933,0.1067,97441.24
2,Rent,147611,36463.87,0.753,0.247,105237.29
5,Groceries,17923,3167.21,0.8233,0.1767,12335.86
11,Groceries,326525,37528.46,0.8851,0.1149,242569.21
5,Entertainment,39213,1927.74,0.9508,0.0492,27663.4
11,Entertainment,58631,6730.16,0.8852,0.1148,43161.89
2,Groceries,69228,10660.9,0.846,0.154,48123.61
5,Shopping,224579,13104.9,0.9416,0.0584,155315.3
2,Medical,21764,1853.09,0.9149,0.0851,15536.95
10,Entertainment,493211,23053.77,0.9533,0.0467,349499.61
10,Food,85657,13374.39,0.8439,0.1561,59054.46
1,Medical,44483,3731.4,0.9161,0.0839,29051.26
5,Food,22528,2761.93,0.8774,0.1226,15095.38
12,Food,494856,42230.66,0.9147,0.0853,342066.11
1,Investment,76898,17231.28,0.7759,0.2241,50866.71
4,Entertainment,143044,10698.55,0.9252,0.0748,96400.99
10,Travel,83730,10217.14,0.878,0.122,58332.74
8,Rent,144609,26960.42,0.8136,0.1864,94672.13
4,Food,23894,2575.66,0.8922,0.1078,16553.67
10,Food,29847,5011.62,0.8321,0.1679,20747.21
6,Entertainment,38828,2155.43,0.9445,0.0555,25359.55
4,Groceries,24646,1987.68,0.9194,0.0806,17102.25
8,Investment,89338,4640.05,0.9481,0.0519,62716.0
11,Food,18172,4653.5,0.7439,0.2561,12878.71
1,Food,80349,16917.8,0.7894,0.2106,55758.49
9,Groceries,22110,3782.29,0.8289,0.1711,14913.51
1,Food,468219,51571.56,0.8899,0.1101,320957.04
11,Travel,23690,5994.79,0.7469,0.2531,16991.53
12,Food,180702,24404.1,0.8649,0.1351,132324.7
12,Travel,405139,31551.26,0.9221,0.0779,300609.25
11,Groceries,454140,77699.71,0.8289,0.1711,334125.98
1,Medical,72236,4323.97,0.9401,0.0599,51170.48
2,Medical,182060,4791.36,0.9737,0.0263,122881.99
12,Investment,25036,3962.29,0.8417,0.1583,18008.07
3,Food,484247,41073.71,0.9152,0.0848,330139.99
1,Bills,169503,17617.44,0.8961,0.1039,117818.9
4,Food,33083,2783.11,0.9159,0.0841,21985.15
4,Investment,16830,1668.44,0.9009,0.0991,11641.44
3,Food,464500,27437.3,0.9409,0.0591,315427.15
8,Food,79883,13440.95,0.8317,0.1683,55864.53
7,Shopping,265345,15712.68,0.9408,0.0592,173951.69
8,Investment,16885,1208.02,0.9285,0.0715,11719.08
3,Travel,289244,6459.51,0.9777,0.0223,198121.23
2,Food,50720,3415.2,0.9327,0.0673,34765.04
1,Shopping,130114,9457.05,0.9273,0.0727,90146.37
11,Rent,37941,12099.36,0.6811,0.3189,27841.83
6,Entertainment,101810,2237.9,0.978,0.022,69801.06
4,Travel,284382,36350.93,0.8722,0.1278,202567.88
8,Shopping,52478,3353.77,0.9361,0.0639,34776.76
9,Travel,22017,1638.99,0.9256,0.0744,15246.67
8,Food,90823,15609.02,0.8281,0.1719,63622.15
11,Travel,280839,19288.71,0.9313,0.0687,195536.93
8,Bills,83820,6831.07,0.9185,0.0815,60271.34
7,Rent,17877,5078.95,0.7159,0.2841,11729.8
6,Shopping,332721,13935.43,0.9581,0.0419,225375.76
3,Food,28486,1680.94,0.941,0.059,20381.87
11,Groceries,122847,8653.8,0.9296,0.0704,89324.87
5,Travel,16724,2641.82,0.842,0.158,10921.24
3,Travel,86979,11295.2,0.8701,0.1299,58704.15
11,Groceries,89722,13199.97,0.8529,0.1471,67184.71
1,Investment,98746,23873.95,0.7582,0.2418,70332.73
11,Rent,57500,19216.16,0.6658,0.3342,42983.44
6,Bills,17280,1936.3,0.8879,0.1121,12422.46
11,Investment,17367,7873.73,0.5466,0.4534,12785.92
1,Groceries,134593,9130.44,0.9322,0.0678,93120.37
4,Medical,413633,26253.6,0.9365,0.0635,274276.07
1,Travel,43203,8186.41,0.8105,0.1895,30566.36
10,Investment,102069,28655.63,0.7193,0.2807,73328.72
9,Investment,135078,23940.04,0.8228,0.1772,93044.28
4,Travel,24036,1069.17,0.9555,0.0445,16431.23
5,Groceries,33812,4636.27,0.8629,0.1371,22067.45
4,Investment,82866,20488.1,0.7528,0.2472,58303.83
7,Groceries,142246,12303.71,0.9135,0.0865,100209.32
10,Food,24773,2751.23,0.8889,0.1111,17795.36
1,Travel,16488,1291.89,0.9216,0.0784,10982.71
5,Bills,114370,12739.58,0.8886,0.1114,80599.33
10,Food,159572,11555.92,0.9276,0.0724,119032.1
2,Food,359881,55780.34,0.845,0.155,235545.59
11,Medical,38629,3218.84,0.9167,0.0833,26492.33
11,Food,21764,5316.93,0.7557,0.2443,15088.45
3,Food,166416,9928.41,0.9403,0.0597,108753.32
7,Rent,24065,5589.17,0.7677,0.2323,15990.47
10,Entertainment,225239,17028.08,0.9244,0.0756,170456.24
4,Rent,55176,16191.2,0.7066,0.2934,36495.06
11,Travel,101008,7728.66,0.9235,0.0765,69963.12
9,Medical,161827,9384.38,0.942,0.058,110623.11
5,Rent,162550,37719.6,0.768,0.232,116015.13
4,Medical,41333,1477.65,0.9643,0.0357,27317.94
11,Bills,16842,2046.74,0.8785,0.1215,11464.15
1,Rent,30107,10876.0,0.6388,0.3612,19687.13
5,Groceries,498484,43831.03,0.9121,0.0879,337807.91
8,Medical,41048,2769.12,0.9325,0.0675,28578.52
9,Shopping,53603,6645.26,0.876,0.124,36958.78
6,Investment,23277,5225.5,0.7755,0.2245,15951.91
4,Travel,104041,14292.64,0.8626,0.1374,69849.33
12,Groceries,369002,43961.72,0.8809,0.1191,278046.35
11,Groceries,88984,9839.07,0.8894,0.1106,66916.7
9,Investment,29411,4248.94,0.8555,0.1445,20621.43
4,Groceries,23587,3958.86,0.8322,0.1678,16546.68
1,Investment,370785,52741.82,0.8578,0.1422,262035.16
1,Medical,36327,3149.98,0.9133,0.0867,24192.08
8,Food,111305,14159.13,0.8728,0.1272,79898.77
5,Food,69137,4807.93,0.9305,0.0695,45651.01
7,Medical,44051,4026.39,0.9086,0.0914,29659.92
10,Travel,447422,14712.48,0.9671,0.0329,320611.26
7,Rent,54139,16303.66,0.6989,0.3011,37000.31
8,Groceries,123034,16041.03,0.8696,0.1304,85879.43
7,Food,130901,7296.03,0.9443,0.0557,89945.89
2,Investment,67712,11603.26,0.8286,0.1714,48192.1
10,Medical,171354,5747.2,0.9665,0.0335,126402.92
12,Shopping,23272,1926.39,0.9172,0.0828,15741.8
7,Food,158857,19486.5,0.8773,0.1227,108271.22
5,Rent,29377,8973.73,0.6945,0.3055,19148.7
9,Food,249747,26419.55,0.8942,0.1058,167827.53
10,Travel,463429,74886.52,0.8384,0.1616,327892.81
6,Travel,88019,19017.66,0.7839,0.2161,62472.37
12,Shopping,303999,20743.23,0.9318,0.0682,220319.91
4,Shopping,23486,1738.78,0.926,0.074,15382.5
3,Groceries,193950,21163.92,0.8909,0.1091,126093.3
6,Food,486127,82519.05,0.8303,0.1697,322785.74
8,Groceries,20772,2711.9,0.8694,0.1306,13757.37
9,Entertainment,108461,2993.33,0.9724,0.0276,77604.46
2,Travel,20418,3407.04,0.8331,0.1669,13338.02
1,Entertainment,25541,1342.02,0.9475,0.0525,17076.14
8,Investment,47997,8211.08,0.8289,0.1711,31345.81
4,Food,140336,8413.26,0.94,0.06,97778.14
10,Shopping,447337,35004.79,0.9217,0.0783,314057.13
6,Medical,74184,5520.15,0.9256,0.0744,51744.34
10,Groceries,37223,4214.66,0.8868,0.1132,26165.99
8,Medical,27934,1913.54,0.9315,0.0685,19450.96
5,Medical,179790,8967.11,0.9501,0.0499,120826.45
4,Bills,346441,20039.25,0.9422,0.0578,228786.77
4,Medical,40958,3485.73,0.9149,0.0851,28414.59
2,Bills,340749,16304.19,0.9522,0.0478,230499.62
6,Bills,21255,1223.53,0.9424,0.0576,14923.06
5,Rent,46011,10218.22,0.7779,0.2221,31465.76
8,Shopping,23363,1217.79,0.9479,0.0521,16363.26
11,Investment,353841,99960.69,0.7175,0.2825,259201.02
5,Travel,26565,2003.86,0.9246,0.0754,17657.21
10,Entertainment,48555,2777.02,0.9428,0.0572,35100.21
1,Travel,341356,15987.53,0.9532,0.0468,230800.12
10,Medical,79291,8876.0,0.8881,0.1119,58289.49
1,Groceries,41190,8645.89,0.7901,0.2099,27574.14
12,Bills,196111,12190.38,0.9378,0.0622,140697.6
8,Travel,441782,25553.9,0.9422,0.0578,299981.3
10,Bills,15180,1597.97,0.8947,0.1053,11236.72
3,Rent,16034,4791.87,0.7011,0.2989,11444.47
1,Travel,22684,4204.53,0.8146,0.1854,15198.23
6,Groceries,463261,28452.19,0.9386,0.0614,316603.51
1,Shopping,86184,8283.42,0.9039,0.0961,60351.54
12,Bills,23353,3313.69,0.8581,0.1419,16683.56
9,Entertainment,18518,508.39,0.9725,0.0275,13110.7
2,Rent,77163,24705.81,0.6798,0.3202,53160.64
4,Bills,145166,12368.05,0.9148,0.0852,100248.91
2,Food,50315,8714.9,0.8268,0.1732,35969.22
6,Food,21853,2000.39,0.9085,0.0915,14732.78
10,Food,66453,9813.55,0.8523,0.1477,49132.9
10,Food,17674,1451.98,0.9178,0.0822,13193.62
4,Travel,16657,1821.94,0.8906,0.1094,11068.17
8,Investment,19573,1784.22,0.9088,0.0912,12909.41
4,Groceries,481551,37583.36,0.922,0.078,320233.79
8,Investment,97641,24229.65,0.7518,0.2482,65651.83
10,Travel,320190,50029.28,0.8438,0.1562,234406.78
3,Entertainment,96824,8947.56,0.9076,0.0924,66026.56
4,Travel,73642,6305.87,0.9144,0.0856,52402.39
7,Food,18990,2963.63,0.8439,0.1561,13179.31
1,Food,186160,16646.82,0.9106,0.0894,124295.04
6,Investment,72295,8892.46,0.877,0.123,48432.94
12,Bills,16066,1746.06,0.8913,0.1087,12085.31
6,Groceries,108400,11420.41,0.8946,0.1054,77628.18
3,Investment,34556,5938.23,0.8282,0.1718,23173.79
2,Food,158813,25893.93,0.837,0.163,105692.75
10,Medical,123646,3276.86,0.9735,0.0265,90306.68
4,Bills,211564,14684.09,0.9306,0.0694,138500.0
6,Bills,97729,7885.66,0.9193,0.0807,66401.25
4,Bills,457269,15465.88,0.9662,0.0338,303671.31
12,Investment,194458,54885.89,0.7177,0.2823,143517.86
2,Bills,21722,2287.34,0.8947,0.1053,15082.44
12,Food,74989,7824.43,0.8957,0.1043,55241.73
1,Food,197100,19422.85,0.9015,0.0985,140415.03
1,Investment,55835,10948.24,0.8039,0.1961,39396.1
1,Food,98279,10631.93,0.8918,0.1082,69180.78
10,Food,19027,3427.74,0.8198,0.1802,13611.66
1,Medical,241089,14033.29,0.9418,0.0582,163004.14
11,Travel,40799,3874.47,0.905,0.095,29412.92
7,Entertainment,16651,545.96,0.9672,0.0328,11893.99
7,Entertainment,122382,9241.34,0.9245,0.0755,79695.47
5,Investment,38474,6266.33,0.8371,0.1629,27301.04
3,Medical,151933,9231.41,0.9392,0.0608,99988.46
4,Groceries,19514,1615.21,0.9172,0.0828,13085.04
5,Investment,67660,14850.77,0.7805,0.2195,46242.44
11,Shopping,123964,18543.01,0.8504,0.1496,88103.77
5,Medical,284945,15410.96,0.9459,0.0541,190797.07
7,Investment,258867,38869.92,0.8498,0.1502,173597.11
12,Food,39680,4415.32,0.8887,0.1113,27472.59
9,Groceries,149328,12196.21,0.9183,0.0817,105901.63
10,Bills,21247,1801.62,0.9152,0.0848,14648.06
2,Shopping,49733,2627.85,0.9472,0.0528,35707.06
4,Entertainment,20236,1576.26,0.9221,0.0779,13790.71
8,Bills,113652,7971.75,0.9299,0.0701,81124.79
1,Medical,77382,3793.93,0.951,0.049,50460.03
8,Groceries,400252,34577.1,0.9136,0.0864,274369.88
8,Travel,19711,2624.47,0.8669,0.1331,12936.28
12,Travel,76834,11861.5,0.8456,0.1544,55654.81
6,Groceries,80271,9953.1,0.876,0.124,57085.71
3,Rent,108137,18099.9,0.8326,0.1674,74146.71
10,Investment,310717,39889.03,0.8716,0.1284,228314.69
12,Entertainment,161253,13005.21,0.9193,0.0807,120585.47
11,Food,64594,5817.45,0.9099,0.0901,44092.27
12,Bills,94718,6310.69,0.9334,0.0666,68446.78
8,Entertainment,16889,1763.33,0.8956,0.1044,12108.7
8,Travel,105899,5658.01,0.9466,0.0534,72972.65
9,Medical,191975,8197.38,0.9573,0.0427,131682.33
6,Bills,15829,2134.97,0.8651,0.1349,11198.61
10,Rent,17556,6688.01,0.619,0.381,12608.51
4,Medical,24883,659.64,0.9735,0.0265,17050.69
9,Investment,47307,8340.09,0.8237,0.1763,32585.19
9,Travel,498921,93585.71,0.8124,0.1876,324563.12
6,Medical,278405,22437.61,0.9194,0.0806,197965.56
8,Shopping,64987,10706.85,0.8352,0.1648,43123.64
11,Food,18625,4317.16,0.7682,0.2318,13106.1
8,Investment,23064,1437.53,0.9377,0.0623,16548.22
6,Rent,37150,13613.63,0.6335,0.3665,25738.59
6,Travel,56486,2323.91,0.9589,0.0411,36920.15
2,Investment,159401,15632.01,0.9019,0.0981,111831.74
5,Groceries,73188,8652.56,0.8818,0.1182,48128.12
5,Travel,20490,2638.24,0.8712,0.1288,14368.51
12,Entertainment,460684,12908.54,0.972,0.028,322836.11
1,Medical,326306,5736.96,0.9824,0.0176,225022.48
7,Rent,106355,29190.41,0.7255,0.2745,69758.85
3,Entertainment,61236,5573.77,0.909,0.091,42567.35
5,Bills,70965,3672.87,0.9482,0.0518,48689.71
10,Food,169881,13889.8,0.9182,0.0818,123903.46
12,Travel,71830,3343.03,0.9535,0.0465,50533.92
12,Groceries,295394,42446.47,0.8563,0.1437,217139.55
4,Rent,17650,4521.19,0.7438,0.2562,12472.15
9,Shopping,88760,8594.86,0.9032,0.0968,61308.62
7,Shopping,38107,2346.35,0.9384,0.0616,24929.64
5,Travel,175553,19916.05,0.8866,0.1134,119739.32
7,Groceries,115331,15638.4,0.8644,0.1356,78784.39
4,Investment,45463,4219.15,0.9072,0.0928,32559.09
8,Bills,39656,2420.88,0.939,0.061,27394.68
1,Bills,89133,5881.76,0.934,0.066,62198.26
9,Bills,23018,2130.23,0.9075,0.0925,15682.4
4,Entertainment,272339,10513.48,0.9614,0.0386,190862.59
1,Rent,348939,59014.41,0.8309,0.1691,236864.88
9,Rent,16810,6715.79,0.6005,0.3995,11123.73
2,Investment,45856,3810.59,0.9169,0.0831,32405.57
5,Investment,78917,21784.32,0.724,0.276,52175.53
1,Rent,58759,12901.24,0.7804,0.2196,39650.71
11,Investment,203938,45014.26,0.7793,0.2207,140502.31
11,Travel,227229,21564.84,0.9051,0.0949,166898.16
12,Food,19594,2393.74,0.8778,0.1222,14342.16
4,Bills,88791,7837.56,0.9117,0.0883,61861.06
8,Entertainment,45362,1900.94,0.9581,0.0419,32584.69
11,Shopping,46075,4404.41,0.9044,0.0956,33846.19
1,Entertainment,25463,1047.74,0.9589,0.0411,16910.81
10,Investment,33300,10305.81,0.6905,0.3095,23314.86
9,Groceries,63160,12472.79,0.8025,0.1975,44412.0
4,Shopping,21429,1456.12,0.932,0.068,14844.92
7,Rent,87441,33897.7,0.6123,0.3877,62590.83
7,Travel,32068,2848.93,0.9112,0.0888,21508.89
7,Groceries,95171,13445.54,0.8587,0.1413,66522.55
1,Investment,149418,19323.19,0.8707,0.1293,104647.44
1,Investment,328202,96856.36,0.7049,0.2951,221921.82
7,Groceries,26674,2849.33,0.8932,0.1068,17351.78
11,Food,69584,6401.16,0.908,0.092,51938.28
1,Entertainment,87422,4744.39,0.9457,0.0543,61116.11
2,Shopping,51124,3397.59,0.9335,0.0665,35621.57
3,Food,479371,55321.22,0.8846,0.1154,337887.67
2,Groceries,162149,23580.31,0.8546,0.1454,114080.49
11,Medical,71318,5595.25,0.9215,0.0785,52766.01
2,Bills,26909,2590.7,0.9037,0.0963,18856.03
5,Food,187046,16121.93,0.9138,0.0862,134063.44
11,Shopping,20384,2827.36,0.8613,0.1387,15030.46
4,Groceries,156758,11315.03,0.9278,0.0722,108403.0
12,Medical,45985,5782.94,0.8742,0.1258,32427.76
2,Food,31945,4066.53,0.8727,0.1273,21718.58
3,Medical,192989,6902.13,0.9642,0.0358,126292.37
7,Bills,372061,22451.71,0.9397,0.0603,253452.57
11,Groceries,17934,3507.63,0.8044,0.1956,12749.31
11,Entertainment,20595,1049.36,0.949,0.051,15574.46
9,Groceries,301075,35491.97,0.8821,0.1179,207541.5
9,Travel,83022,8953.16,0.8922,0.1078,59333.25
11,Bills,246006,15412.5,0.9373,0.0627,182393.49
2,Travel,53998,5210.92,0.9035,0.0965,35409.31
4,Travel,433765,20403.59,0.953,0.047,310289.9
4,Investment,38291,6787.58,0.8227,0.1773,27062.02
5,Groceries,83911,7816.24,0.9069,0.0931,60132.99
11,Bills,133185,14733.0,0.8894,0.1106,95319.47
12,Food,21874,2081.56,0.9048,0.0952,15358.81
5,Travel,15387,1144.66,0.9256,0.0744,10847.4
4,Travel,76563,11163.64,0.8542,0.1458,54866.59
8,Medical,38710,1048.29,0.9729,0.0271,26457.96
2,Groceries,30099,3779.0,0.8744,0.1256,20819.27
9,Entertainment,129830,8989.53,0.9308,0.0692,93330.95
9,Investment,23200,8370.12,0.6392,0.3608,15558.2
12,Entertainment,71280,5489.06,0.923,0.077,50866.05
7,Groceries,68397,12378.15,0.819,0.181,46690.13
2,Travel,422422,56114.39,0.8672,0.1328,276492.97
10,Groceries,119404,18882.3,0.8419,0.1581,84754.05
11,Medical,279818,6657.29,0.9762,0.0238,198429.93
4,Investment,52381,3021.33,0.9423,0.0577,34181.15
5,Shopping,17169,1688.4,0.9017,0.0983,11983.35
5,Investment,133073,21483.23,0.8386,0.1614,92908.42
12,Groceries,107935,11778.44,0.8909,0.1091,74771.33
11,Shopping,21834,1848.27,0.9153,0.0847,16145.48
7,Bills,54059,6058.23,0.8879,0.1121,38138.91
10,Entertainment,242872,14738.73,0.9393,0.0607,170084.97
3,Entertainment,32178,778.1,0.9758,0.0242,22399.54
11,Rent,45541,27349.71,0.3994,0.6006,34341.39
10,Bills,132699,14549.69,0.8904,0.1096,93619.94
7,Entertainment,24341,2183.89,0.9103,0.0897,16076.69
7,Travel,22549,1866.49,0.9172,0.0828,14904.83
12,Investment,225250,19582.89,0.9131,0.0869,160276.72
4,Investment,20197,5686.52,0.7184,0.2816,14389.03
12,Medical,105771,3426.98,0.9676,0.0324,75317.91
4,Rent,247455,53965.72,0.7819,0.2181,162476.31
4,Travel,99393,8665.17,0.9128,0.0872,65681.09
10,Medical,361612,26541.48,0.9266,0.0734,265568.38
9,Bills,181321,13851.27,0.9236,0.0764,128835.47
4,Groceries,15074,1737.1,0.8848,0.1152,10057.79
7,Rent,111987,20908.59,0.8133,0.1867,78740.59
7,Travel,47740,1471.92,0.9692,0.0308,31721.92
2,Travel,174271,3961.48,0.9773,0.0227,121927.71
10,Bills,21365,2456.98,0.885,0.115,15149.0
5,Shopping,34437,2321.97,0.9326,0.0674,23715.31
6,Shopping,32440,3891.74,0.88,0.12,22435.36
4,Bills,70300,5659.18,0.9195,0.0805,48550.26
6,Shopping,80959,3371.19,0.9584,0.0416,55206.08
9,Bills,24221,2640.68,0.891,0.109,16708.65
10,Medical,43533,4967.15,0.8859,0.1141,31438.14
12,Investment,55834,15361.57,0.7249,0.2751,42256.12
10,Rent,290449,73308.22,0.7476,0.2524,208137.34
10,Travel,104340,9167.45,0.9121,0.0879,74817.53
3,Medical,93830,3853.28,0.9589,0.0411,61771.97
6,Food,168840,14291.86,0.9154,0.0846,115195.12
10,Investment,25218,2131.13,0.9155,0.0845,18614.32
7,Entertainment,423442,28846.58,0.9319,0.0681,298664.37
11,Groceries,21397,2507.14,0.8828,0.1172,15854.45
11,Investment,23091,3971.05,0.828,0.172,16894.75
6,Bills,73761,7030.97,0.9047,0.0953,51688.88
6,Medical,123858,7425.66,0.94,0.06,87387.71
3,Food,20511,3461.8,0.8312,0.1688,13681.7
10,Medical,49931,3473.99,0.9304,0.0696,36156.24
8,Entertainment,211221,10333.63,0.9511,0.0489,146510.54
12,Travel,50925,2142.55,0.9579,0.0421,35538.61
10,Bills,19750,3009.72,0.8476,0.1524,13998.72
4,Food,280366,27638.44,0.9014,0.0986,192589.52
6,Food,17770,1637.58,0.9078,0.0922,11891.69
2,Entertainment,350812,11733.25,0.9666,0.0334,232695.4
10,Shopping,197361,16941.42,0.9142,0.0858,136315.87
3,Groceries,103925,10004.03,0.9037,0.0963,69678.05
9,Investment,47238,14291.79,0.6975,0.3025,31792.81
10,Entertainment,107362,2354.25,0.9781,0.0219,78596.64
8,Medical,92643,5430.8,0.9414,0.0586,60989.53
4,Investment,124052,8419.25,0.9321,0.0679,88598.28
4,Shopping,349740,29436.55,0.9158,0.0842,236316.59
2,Shopping,19321,2143.11,0.8891,0.1109,13137.26
8,Investment,98416,30638.28,0.6887,0.3113,64018.4
9,Shopping,393304,38129.66,0.9031,0.0969,260774.64
9,Investment,23467,6081.92,0.7408,0.2592,15837.33
12,Investment,48680,12228.44,0.7488,0.2512,37284.21
10,Groceries,198422,26602.27,0.8659,0.1341,138024.06
6,Rent,34283,9711.09,0.7167,0.2833,23523.45
12,Bills,44772,5489.62,0.8774,0.1226,31809.54
4,Bills,150605,11833.63,0.9214,0.0786,102685.35
7,Entertainment,93499,7011.18,0.925,0.075,66722.95
1,Investment,35548,2154.73,0.9394,0.0606,23341.88
1,Bills,22260,1385.23,0.9378,0.0622,15395.79
4,Bills,275007,26495.24,0.9037,0.0963,179290.46
2,Entertainment,124501,2579.93,0.9793,0.0207,87693.79
5,Food,78343,15479.27,0.8024,0.1976,51374.78
7,Rent,460973,106436.64,0.7691,0.2309,311575.21
2,Entertainment,37397,1326.22,0.9645,0.0355,26092.9
6,Investment,321825,15141.9,0.9529,0.0471,213668.39
7,Groceries,54010,5645.67,0.8955,0.1045,36666.46
3,Bills,180263,17226.25,0.9044,0.0956,123974.06
9,Travel,165873,12637.94,0.9238,0.0762,118978.17
12,Medical,139541,6436.72,0.9539,0.0461,96589.02
